seed_mof_name,seed_mof_string,seed_edge_selfies,seed_target,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_target,dreamed_mof_name,linker_hash,seed_mof_name_opt
pcu_N146_edge85028,[P][C][=N][N][Branch][C][N][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][P][pop][FrH0][.][Fr][C][O][Er][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][pcu],[P][C][=N][N][Branch][C][N][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][P][pop][FrH0],3.465390444,[:1sulfonic_acid][:4benzenediol][:4benzenediol][:1pyrimidine][#N][Branch][#N][pop][#N][#N][Br][=Ring1][->][FrH0][=C][:1imidazole][Ring2][:1alkyne][:0phosphoric_acid][:2pyridine][:1benzenealcohol][:0O_nitrile][->][=Ring1][=O][Ring2][Ring2][=O][=O][FrH0][:3benzenealcohol][:3benzenealcohol][.][Fr][C][O][Er][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][pcu],[:1sulfonic_acid][:4benzenediol][:4benzenediol][:1pyrimidine][#N][Branch][#N][pop][#N][#N][Br][=Ring1][->][FrH0][=C][:1imidazole][Ring2][:1alkyne][:0phosphoric_acid][:2pyridine][:1benzenealcohol][:0O_nitrile][->][=Ring1][=O][Ring2][Ring2][=O][=O][FrH0][:3benzenealcohol][:3benzenealcohol],N#COc1c(O)nc([Fr])c(-c2cccc(O)c2)c1C#Cc1cn(-c2cc(O)c([Fr])c(ON(N)N=NBr)c2O[SH]=O)cn1,2.4525814056396484,pcu_N146_09ff3bb1,09ff3bb1,pcu_N146_edge85028_opt
cds_N148_edge80885,[FrH0][C][C][Branch][N][Branch][C][pop][C][Branch][FrH0][pop][Branch][C][pop][N][N][Branch][C][pop][N][Branch][C][pop][Ring1][=C][pop][C][.][Fr][C][O][Cu][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][Cu][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][Ring2][O][Ring1][P][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][N][N][C][Branch1][=Branch2][C][Branch1][C][Fr][=C][Ring1][=Branch1][C][C][&&][cds],[FrH0][C][C][Branch][N][Branch][C][pop][C][Branch][FrH0][pop][Branch][C][pop][N][N][Branch][C][pop][N][Branch][C][pop][Ring1][=C][pop][C],3.243241072,[:0sulfonic_acid][:0amide][Br][:0phosphoric_acid][:1sulfonic_acid][:1benzenediol][:0phosphoric_acid][:0phosphoric_acid][:0phosphoric_acid][:0phosphoric_acid][:0carboxylic_acid][=Ring1][FrH0][=O][:0methyl_amine][Ring1][Br][pop][pop][:2pyridine][FrH0][:1benzenediol][Ring1][:1sulfonic_acid][:1benzenediol][:0benzenediol][:=0amide][:1pyridine][:1pyridine][=S][:2pyridine][:0pyrimidine][:1sulfonic_acid][:1sulfonic_acid][.][Fr][C][O][Cu][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][Cu][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][Ring2][O][Ring1][P][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][N][N][C][Branch1][=Branch2][C][Branch1][C][Fr][=C][Ring1][=Branch1][C][C][&&][cds],[:0sulfonic_acid][:0amide][Br][:0phosphoric_acid][:1sulfonic_acid][:1benzenediol][:0phosphoric_acid][:0phosphoric_acid][:0phosphoric_acid][:0phosphoric_acid][:0carboxylic_acid][=Ring1][FrH0][=O][:0methyl_amine][Ring1][Br][pop][pop][:2pyridine][FrH0][:1benzenediol][Ring1][:1sulfonic_acid][:1benzenediol][:0benzenediol][:=0amide][:1pyridine][:1pyridine][=S][:2pyridine][:0pyrimidine][:1sulfonic_acid][:1sulfonic_acid],O=C([Fr])OOP(=O)(O)OOP(=O)(O[Fr])OOS(=O)S(=O)OBr,2.5891871452331543,cds_N148_4a79f5f4,4a79f5f4,cds_N148_edge80885_opt
pcu_N152_edge20278,[O][O][C][Branch][C][C][Branch][C][Branch][O][FrH0][pop][O][O][pop][O][O][pop][C][O][FrH0][.][Fr][C][O][Dy][Branch2][Ring2][O][O][C][Branch1][C][Fr][O][Dy][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][&&][pcu],[O][O][C][Branch][C][C][Branch][C][Branch][O][FrH0][pop][O][O][pop][O][O][pop][C][O][FrH0],4.05699873,[:0O_nitrile][C][:4benzenediol][Ring1][:4benzenediol][Ring1][FrH0][pop][Ring1][:0O_nitrile][pop][Ring2][:0imidazole][Ring1][:0imidazole][Ring1][:0phosphoric_acid][Ring2][Br][pop][pop][pop][Ring1][:2benzenediol][Ring1][S][:4pyridine][Ring1][FrH0][pop][pop][=S][:2pyrimidine][=Ring1][:1pyrimidine][S][#C][:0pyridine][S][.][Fr][C][O][Dy][Branch2][Ring2][O][O][C][Branch1][C][Fr][O][Dy][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][&&][pcu],[:0O_nitrile][C][:4benzenediol][Ring1][:4benzenediol][Ring1][FrH0][pop][Ring1][:0O_nitrile][pop][Ring2][:0imidazole][Ring1][:0imidazole][Ring1][:0phosphoric_acid][Ring2][Br][pop][pop][pop][Ring1][:2benzenediol][Ring1][S][:4pyridine][Ring1][FrH0][pop][pop][=S][:2pyrimidine][=Ring1][:1pyrimidine][S][#C][:0pyridine][S],N#COc1ccc(O)cc1Oc1cc(-c2ncc(-c3c(O)cc(O)c(-c4cncnc4-c4ccnc(Cc5ccccn5)n4)c3Sc3cccc([Fr])n3)n2-c2nccn2OP(=O)(O)OBr)c(O)c(OC#N)c1O[Fr],2.3089170455932617,pcu_N152_45592bd5,45592bd5,pcu_N152_edge20278_opt
pcu_N508_edge68222,[:0isocyanate][C][C][S][C][C][=Branch][=C][N][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Ring1][=Branch2][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][pcu],[:0isocyanate][C][C][S][C][C][=Branch][=C][N][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][pop],3.955208302,[:0O_nitrile][C][C][=C][Branch][C][=C][Branch][:0O_nitrile][pop][C][Branch][FrH0][pop][:0imidazole][Ring1][:0O_nitrile][:1pyridine][pop][O][C][:1carboxylic_acid][:0pyrimidine][:0sulfonic_acid][SH2][FrH0][:=0methyl_amine][:0phosphoric_acid][Br][Br][:5benzenediol][:5benzenediol][Ring2][:1pyridine][:1pyridine][:3pyrimidine][Ring2][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Ring1][=Branch2][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][pcu],[:0O_nitrile][C][C][=C][Branch][C][=C][Branch][:0O_nitrile][pop][C][Branch][FrH0][pop][:0imidazole][Ring1][:0O_nitrile][:1pyridine][pop][O][C][:1carboxylic_acid][:0pyrimidine][:0sulfonic_acid][SH2][FrH0][:=0methyl_amine][:0phosphoric_acid][Br][Br][:5benzenediol][:5benzenediol][Ring2][:1pyridine][:1pyridine][:3pyrimidine][Ring2],N#COC=C(C=C(OC#N)C([Fr])c1nccn1OC#N)OCC(=O)OOS(=O)[Fr],0.7187104225158691,pcu_N508_ea592031,ea592031,pcu_N508_edge68222_opt
cds_N254_edge69710,[:0nitrile][C][C][Branch][O][FrH0][pop][C][=C][C][C][Branch][O][FrH0][pop][Branch][:0nitrile][pop][O][pop][.][Fr][C][O][Cd][Branch2][Ring2][Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch1][&&][cds],[:0nitrile][C][C][Branch][O][FrH0][pop][C][=C][C][C][Branch][O][FrH0][pop][Branch][:0nitrile][pop][O][pop],4.228163719,[:0nitrile][C][:1pyrimidine][Branch][FrH0][Branch][O][O][:0carboxylic_acid][:0O_nitrile][C][:1alkyne][Ring1][FrH0][pop][pop][pop][pop][:1alkyne][:0alkene][.][Fr][C][O][Cd][Branch2][Ring2][Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring1][Branch1][&&][cds],[:0nitrile][C][:1pyrimidine][Branch][FrH0][Branch][O][O][:0carboxylic_acid][:0O_nitrile][C][:1alkyne][Ring1][FrH0][pop][pop][pop][pop][:1alkyne][:0alkene],N#Cc1cc(OOOC(=O)CC#C[Fr])nc([Fr])n1,2.8182594776153564,cds_N254_6840b85c,6840b85c,cds_N254_edge69710_opt
bcu_N209_edge190618,[:0sulfonic_acid][Ring1][S][C][C][=Branch][=C][C][C][=Branch][=C][Ring1][=Branch][Ring1][Ring1][pop][FrH0][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][&&][bcu],[:0sulfonic_acid][Ring1][S][C][C][=Branch][=C][C][C][=Branch][=C][Ring1][=Branch][Ring1][Ring1][pop][FrH0][pop][FrH0][pop],3.479298592,[:0nitrile][C][C][=C][:0pyridine][=C][:1alkyne][Ring1][FrH0][pop][pop][Ring1][FrH0][pop][:5benzenediol][SH2][SH2][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][&&][bcu],[:0nitrile][C][C][=C][:0pyridine][=C][:1alkyne][Ring1][FrH0][pop][pop][Ring1][FrH0][pop][:5benzenediol][SH2][SH2],N#CC=Cc1nc(C#C[Fr])cc([SH2][SH2])c1[Fr],1.9620836973190308,bcu_N209_2eb779f2,2eb779f2,bcu_N209_edge190618_opt
unc_N310_edge99310,[F][C][Branch][:1methyl_amine][Ring1][C][C][Branch][C][FrH0][pop][S][pop][pop][=C][C][Branch][FrH0][pop][Branch][F][pop][F][.][O][=C][Branch1][C][Fr][O][Fe][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][unc],[F][C][Branch][:1methyl_amine][Ring1][C][C][Branch][C][FrH0][pop][S][pop][pop][=C][C][Branch][FrH0][pop][Branch][F][pop][F],3.955504179,[:0sulfonic_acid][Ring1][:0phosphoric_acid][Ring1][Cl][pop][Ring1][FrH0][pop][pop][Ring1][:2pyrimidine][:4benzenediol][:2pyrimidine][=S][FrH0][:2pyrimidine][Cl][Ring1][Cl][pop][Ring2][S][Branch][:0phosphoric_acid][SH2][:0O_nitrile][Ring1][pop][=S][Ring1][N][=O][pop][Ring1][:5benzenediol][pop][pop][:1amide][.][O][=C][Branch1][C][Fr][O][Fe][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][unc],[:0sulfonic_acid][Ring1][:0phosphoric_acid][Ring1][Cl][pop][Ring1][FrH0][pop][pop][Ring1][:2pyrimidine][:4benzenediol][:2pyrimidine][=S][FrH0][:2pyrimidine][Cl][Ring1][Cl][pop][Ring2][S][Branch][:0phosphoric_acid][SH2][:0O_nitrile][Ring1][pop][=S][Ring1][N][=O][pop][Ring1][:5benzenediol][pop][pop][:1amide],N#COOP(=O)(O)Oc1ncc(OS(=O)OP(=O)(OCl)O[Fr])c(-c2c(Cl)nc(Cl)nc2[Fr])n1,2.898710966110229,unc_N310_2bdbaf0f,2bdbaf0f,unc_N310_edge99310_opt
cds_N65_edge84032,[FrH0][C][C][=C][Branch][C][Branch][FrH0][pop][:0methyl_amine][Ring1][Ring1][#Branch][pop][pop][P][Branch][C][pop][C][.][Fr][C][O][La][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][Branch2][O][C][Branch1][C][Fr][O][La][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][cds],[FrH0][C][C][=C][Branch][C][Branch][FrH0][pop][:0methyl_amine][Ring1][Ring1][#Branch][pop][pop][P][Branch][C][pop][C],4.357901573,[:0nitrile][P][C][O][C][Branch][#Branch][SH2][=C][SH2][SH2][FrH0][FrH0][Ring2][FrH0][:1sulfonic_acid][Ring2][Ring2][Ring1][:0pyridine][:1pyrimidine][:2benzenealcohol][:#1methyl_amine][=Ring1][:3benzenealcohol][:0benzenediol][:3pyridine][S][:0alkene][#C][=Ring2][:1pyrimidine][:0nitrile][Ring2][:1sulfonic_acid][S][Ring2][=Ring1][:0methyl_amine][.][Fr][C][O][La][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][Branch2][O][C][Branch1][C][Fr][O][La][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][cds],[:0nitrile][P][C][O][C][Branch][#Branch][SH2][=C][SH2][SH2][FrH0][FrH0][Ring2][FrH0][:1sulfonic_acid][Ring2][Ring2][Ring1][:0pyridine][:1pyrimidine][:2benzenealcohol][:#1methyl_amine][=Ring1][:3benzenealcohol][:0benzenediol][:3pyridine][S][:0alkene][#C][=Ring2][:1pyrimidine][:0nitrile][Ring2][:1sulfonic_acid][S][Ring2][=Ring1][:0methyl_amine],N#CCOC([Fr])[SH2]=C[SH2][SH2][Fr],4.416892528533936,cds_N65_c072bb00,c072bb00,cds_N65_edge84032_opt
nbo_N557_edge76116,[FrH0][C][Branch][:1alkyne][pop][C][=C][Branch][C][Branch][FrH0][pop][=C][Ring1][O][pop][:1alkyne][.][O][=C][Branch1][C][Fr][O][Mg][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][nbo],[FrH0][C][Branch][:1alkyne][pop][C][=C][Branch][C][Branch][FrH0][pop][=C][Ring1][O][pop][:1alkyne],4.33725071,[:1alkyne][:0imidazole][:1pyridine][Br][FrH0][pop][Br][Br][Ring1][:1pyridine][:1pyridine][Br][Br][Br][pop][:0alkene][Branch][:1sulfonic_acid][:0sulfonic_acid][:0carboxylic_acid][Ring1][FrH0][pop][=S][pop][:1pyridine][:1methyl_amine][=P][:0O_nitrile][pop][:4pyridine][pop][pop][:0nitrile][:0methyl][.][O][=C][Branch1][C][Fr][O][Mg][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][nbo],[:1alkyne][:0imidazole][:1pyridine][Br][FrH0][pop][Br][Br][Ring1][:1pyridine][:1pyridine][Br][Br][Br][pop][:0alkene][Branch][:1sulfonic_acid][:0sulfonic_acid][:0carboxylic_acid][Ring1][FrH0][pop][=S][pop][:1pyridine][:1methyl_amine][=P][:0O_nitrile][pop][:4pyridine][pop][pop][:0nitrile][:0methyl],CCC#Cc1cnc(-c2c(CNOC#N)nc(S(=O)OOC(=O)[Fr])c(Br)c2Br)c(Br)c1[Fr],2.387634277,nbo_N557_30f4335b,30f4335b,nbo_N557_edge76116_opt
nbo_N526_edge56344,[Cl][C][C][Branch][:1methyl_amine][Ring1][C][N][Branch][FrH0][pop][Ring1][=Branch][pop][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][nbo],[Cl][C][C][Branch][:1methyl_amine][Ring1][C][N][Branch][FrH0][pop][Ring1][=Branch][pop][pop][FrH0],4.566111565,[:0O_nitrile][C][:1pyrimidine][Branch][FrH0][pop][Ring2][FrH0][pop][Ring1][:0phosphoric_acid][pop][pop][.][O][=C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][nbo],[:0O_nitrile][C][:1pyrimidine][Branch][FrH0][pop][Ring2][FrH0][pop][Ring1][:0phosphoric_acid][pop][pop],N#COc1nc([Fr])nc(OP(=O)(O)O)c1[Fr],3.886663198471069,nbo_N526_a2ebcb81,a2ebcb81,nbo_N526_edge56344_opt
utk_N717_edge64485,[F][N][N][Branch][C][C][Branch][C][Branch][C][Branch][F][pop][Branch][F][pop][Ring1][=Branch][pop][FrH0][pop][Branch][F][pop][F][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][utk],[F][N][N][Branch][C][C][Branch][C][Branch][C][Branch][F][pop][Branch][F][pop][Ring1][=Branch][pop][FrH0][pop][Branch][F][pop][F][pop][FrH0],4.75109911,[:0sulfonic_acid][Ring2][:2pyrimidine][C][Branch][:1carboxylic_acid][pop][->][Branch][FrH0][pop][=C][=C][:1alkyne][F][Br][Br][:1sulfonic_acid][:1sulfonic_acid][FrH0][:1sulfonic_acid][SH2][:1alkyne][#N][:1sulfonic_acid][:1sulfonic_acid][:1sulfonic_acid][:5benzenediol][=S][:0sulfonic_acid][:5benzenediol][:0sulfonic_acid][=S][S][:0nitrile][:2imidazole][:3pyrimidine][S][:2imidazole][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][utk],[:0sulfonic_acid][Ring2][:2pyrimidine][C][Branch][:1carboxylic_acid][pop][->][Branch][FrH0][pop][=C][=C][:1alkyne][F][Br][Br][:1sulfonic_acid][:1sulfonic_acid][FrH0][:1sulfonic_acid][SH2][:1alkyne][#N][:1sulfonic_acid][:1sulfonic_acid][:1sulfonic_acid][:5benzenediol][=S][:0sulfonic_acid][:5benzenediol][:0sulfonic_acid][=S][S][:0nitrile][:2imidazole][:3pyrimidine][S][:2imidazole],O=C(O)c1nc([Fr])nc(CC#CBr)c1OS(=O)[Fr],3.3088812828063965,utk_N717_c1bdc57b,c1bdc57b,utk_N717_edge64485_opt
pcu_N314_edge41781,[FrH0][C][C][C][C][Branch][C][=C][C][Branch][FrH0][pop][Ring1][Ring1][pop][S][C][.][O][S][Branch1][C][Fr][Branch1][C][O][O][Ni][Branch1][#Branch2][O][S][Branch1][C][Fr][Branch1][C][O][O][Branch1][O][N][C][C][Branch1][C][Fr][=C][N][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][C][N][Ring1][=Branch1][Branch1][O][N][C][C][Branch1][C][Fr][=C][N][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][C][N][Ring1][=Branch1][&&][pcu],[FrH0][C][C][C][C][Branch][C][=C][C][Branch][FrH0][pop][Ring1][Ring1][pop][S][C],3.436473608,[:0O_nitrile][C][C][:0imidazole][SH2][SH2][O][=C][Cl][=C][:1sulfonic_acid][SH2][SH2][:1sulfonic_acid][:1sulfonic_acid][FrH0][S][:1sulfonic_acid][:1sulfonic_acid][SH2][SH2][:1carboxylic_acid][SH2][SH2][FrH0][S][:4benzenediol][#C][=Ring1][:1benzenealcohol][SH2][:1pyrimidine][:1pyridine][=Ring1][S][:3pyridine][:0sulfonic_acid][Ring2][:0imidazole][.][O][S][Branch1][C][Fr][Branch1][C][O][O][Ni][Branch1][#Branch2][O][S][Branch1][C][Fr][Branch1][C][O][O][Branch1][O][N][C][C][Branch1][C][Fr][=C][N][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][C][N][Ring1][=Branch1][Branch1][O][N][C][C][Branch1][C][Fr][=C][N][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][C][N][Ring1][=Branch1][&&][pcu],[:0O_nitrile][C][C][:0imidazole][SH2][SH2][O][=C][Cl][=C][:1sulfonic_acid][SH2][SH2][:1sulfonic_acid][:1sulfonic_acid][FrH0][S][:1sulfonic_acid][:1sulfonic_acid][SH2][SH2][:1carboxylic_acid][SH2][SH2][FrH0][S][:4benzenediol][#C][=Ring1][:1benzenealcohol][SH2][:1pyrimidine][:1pyridine][=Ring1][S][:3pyridine][:0sulfonic_acid][Ring2][:0imidazole],N#COCc1nc([SH2][SH2]C(=O)O[SH2][Fr])c(S(=O)O[SH2]S(=O)O[Fr])n1[SH2]OCCl,2.723834515,pcu_N314_702d9582,702d9582,pcu_N314_edge41781_opt
acs_N645_edge187427,[Cl][C][=C][Branch][C][=C][C][Branch][C][Branch][C][=Branch][=C][Branch][FrH0][pop][Ring1][O][pop][Ring1][Branch][pop][Branch][Cl][pop][Cl][pop][Cl][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][N][N][Branch1][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][Ring1][Ring1][=Branch2][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][acs],[Cl][C][=C][Branch][C][=C][C][Branch][C][Branch][C][=Branch][=C][Branch][FrH0][pop][Ring1][O][pop][Ring1][Branch][pop][Branch][Cl][pop][Cl][pop][Cl][pop][FrH0],3.212087631,[:0nitrile][C][:0imidazole][Ring1][C][=C][=C][:1alkyne][Ring1][FrH0][:1imidazole][SH2][:3pyridine][=Branch][:0phosphoric_acid][:3pyrimidine][Cl][pop][=Ring1][:1benzenediol][Ring2][:1benzenealcohol][:3pyrimidine][=S][#C][:4benzenealcohol][:0alkene][=Ring1][:1pyridine][:1pyridine][C][:3pyridine][#C][:3pyridine][:1benzenealcohol][=O][S][FrH0][:4benzenealcohol][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][N][N][Branch1][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][Ring1][Ring1][=Branch2][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][acs],[:0nitrile][C][:0imidazole][Ring1][C][=C][=C][:1alkyne][Ring1][FrH0][:1imidazole][SH2][:3pyridine][=Branch][:0phosphoric_acid][:3pyrimidine][Cl][pop][=Ring1][:1benzenediol][Ring2][:1benzenealcohol][:3pyrimidine][=S][#C][:4benzenealcohol][:0alkene][=Ring1][:1pyridine][:1pyridine][C][:3pyridine][#C][:3pyridine][:1benzenealcohol][=O][S][FrH0][:4benzenealcohol],N#Cc1ncc(-c2cnccc2OP(=O)(OCl)OOc2cc(O)cc(-c3cc(O)ccc3S#Cc3cccc(Cc4cccnc4-c4cccnc4OS[Fr])c3O)c2)n1C=C=CC#C[Fr],2.445131063461304,acs_N645_671cd3c0,671cd3c0,acs_N645_edge187427_opt
