,seed_mof_name,seed_mof_string,seed_edge_selfies,seed_target,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_target,dreamed_mof_name,linker_hash
80,cds_N283_edge72047,[FrH0][:0methyl_amine][Ring1][C][Branch][C][C][Branch][N][N][Ring1][Branch][pop][FrH0][pop][:0benzene][pop][.][O][C][Branch1][C][Fr][O][Cu][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][cds],[FrH0][:0methyl_amine][Ring1][C][Branch][C][C][Branch][N][N][Ring1][Branch][pop][FrH0][pop][:0benzene][pop],0.949777184,[:0propyl][C][:2benzenealcohol][Branch][:0methyl][pop][C][C][C][N][O][:1methyl_amine][Ring1][:4benzenediol][Ring1][:0methyl_amine][Ring1][:0methyl_amine][Ring1][FrH0][N][pop][pop][pop][Ring1][FrH0][pop][pop][pop][Ring1][:0amide][:0methyl_amine][pop][pop][:0benzenediol][:0pyrimidine][C][.][O][C][Branch1][C][Fr][O][Cu][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][cds],[:0propyl][C][:2benzenealcohol][Branch][:0methyl][pop][C][C][C][N][O][:1methyl_amine][Ring1][:4benzenediol][Ring1][:0methyl_amine][Ring1][:0methyl_amine][Ring1][FrH0][N][pop][pop][pop][Ring1][FrH0][pop][pop][pop][Ring1][:0amide][:0methyl_amine][pop][pop][:0benzenediol][:0pyrimidine][C],CCCc1ccc(OCC)c(CCNOCNc2ccc(O)cc2ONCNC[Fr])c1[Fr],1.023679592,cds_N283_2eec4739,2eec4739
81,ana_N337_edge147091,[S][=C][C][Branch][C][=C][C][=Branch][=C][Branch][C][Branch][C][=S][pop][C][=S][pop][Ring1][Ring2][pop][FrH0][pop][=N][FrH0][.][O][=C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][O][C][Branch1][C][Fr][=O][&&][ana],[S][=C][C][Branch][C][=C][C][=Branch][=C][Branch][C][Branch][C][=S][pop][C][=S][pop][Ring1][Ring2][pop][FrH0][pop][=N][FrH0],0.641676806,[C][:1imidazole][Branch][O][#Branch][:3pyridine][#C][FrH0][pop][pop][:1methyl_amine][Ring1][:0benzenediol][C][:4benzenealcohol][C][:0propyl][C][C][FrH0][pop][pop][O][:4benzenealcohol][C][O][:0methyl_amine][:1imidazole][C][C][:=0methyl_amine][:0benzene][:0propyl][pop][N][:1pyridine][:1benzenealcohol][:1carboxylic_acid][.][O][=C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][O][C][Branch1][C][Fr][=O][&&][ana],[C][:1imidazole][Branch][O][#Branch][:3pyridine][#C][FrH0][pop][pop][:1methyl_amine][Ring1][:0benzenediol][C][:4benzenealcohol][C][:0propyl][C][C][FrH0][pop][pop][O][:4benzenealcohol][C][O][:0methyl_amine][:1imidazole][C][C][:=0methyl_amine][:0benzene][:0propyl][pop][N][:1pyridine][:1benzenealcohol][:1carboxylic_acid],CCCOc1c([Fr])cccc1-c1cn(C)c(Oc2cccnc2[Fr])n1,0.772138242,ana_N337_4fdf1f5a,4fdf1f5a
82,crb_N450_edge3232,[S][C][=N][C][=Branch][=C][Branch][FrH0][pop][Ring1][Ring2][pop][:5benzenealcohol][Ring2][FrH0][pop][Branch][S][pop][.][Fr][C][=N][Ag][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][crb],[S][C][=N][C][=Branch][=C][Branch][FrH0][pop][Ring1][Ring2][pop][:5benzenealcohol][Ring2][FrH0][pop][Branch][S][pop],0.792155688,[:0methyl][C][:2benzenediol][:0propyl][:1pyridine][=Branch][:1methyl_amine][pop][:0methyl][C][FrH0][pop][Branch][N][:0amide][:2benzenealcohol][pop][Branch][:1methyl_amine][pop][Ring1][:1methyl_amine][pop][Ring1][FrH0][pop][pop][:0carboxylic_acid][:0propyl][:=0amide][.][Fr][C][=N][Ag][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][crb],[:0methyl][C][:2benzenediol][:0propyl][:1pyridine][=Branch][:1methyl_amine][pop][:0methyl][C][FrH0][pop][Branch][N][:0amide][:2benzenealcohol][pop][Branch][:1methyl_amine][pop][Ring1][:1methyl_amine][pop][Ring1][FrH0][pop][pop][:0carboxylic_acid][:0propyl][:=0amide],CCc1c(O)cc(O[Fr])cc1-c1c(CN)ncc(NNC=O)c1C[Fr],0.955775602,crb_N450_689779bc,689779bc
83,ana_N234_edge111774,[N][C][=C][C][=Branch][=C][C][Branch][C][Ring1][Ring1][pop][=C][Branch][FrH0][pop][Ring1][#Branch][pop][FrH0][.][Fr][C][=N][Zn][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][ana],[N][C][=C][C][=Branch][=C][C][Branch][C][Ring1][Ring1][pop][=C][Branch][FrH0][pop][Ring1][#Branch][pop][FrH0],1.029872512,[:0propyl][C][:0benzene][Branch][:4benzenealcohol][Ring1][N][FrH0][pop][Ring1][:1carboxylic_acid][Ring1][:0methyl_amine][pop][pop][pop][Ring1][C][:0imidazole][Ring2][N][pop][Ring1][:0benzene][#Branch][FrH0][pop][pop][pop][pop][.][Fr][C][=N][Zn][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][ana],[:0propyl][C][:0benzene][Branch][:4benzenealcohol][Ring1][N][FrH0][pop][Ring1][:1carboxylic_acid][Ring1][:0methyl_amine][pop][pop][pop][Ring1][C][:0imidazole][Ring2][N][pop][Ring1][:0benzene][#Branch][FrH0][pop][pop][pop][pop],CCCc1ccc(-c2cccc(C(=O)ONC)c2ON[Fr])c(Cc2nc(-c3ccccc3[Fr])c(N)[nH]2)c1,0.982337682,ana_N234_2dfd4aef,2dfd4aef
84,crb_N256_edge201159,[:0benzenediol][C][FrH0][pop][=Branch][C][=C][S][C][=Branch][=C][Ring1][N][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][crb],[:0benzenediol][C][FrH0][pop][=Branch][C][=C][S][C][=Branch][=C][Ring1][N][pop][FrH0][pop],0.838309694,[:0propyl][C][:3benzenediol][:1methyl_amine][C][C][C][Branch][C][pop][C][FrH0][:1carboxylic_acid][Ring1][:0amide][C][C][:2benzenediol][pop][Ring1][FrH0][pop][Ring1][:1benzenediol][pop][:0propyl][:1methyl_amine][pop][pop][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][crb],[:0propyl][C][:3benzenediol][:1methyl_amine][C][C][C][Branch][C][pop][C][FrH0][:1carboxylic_acid][Ring1][:0amide][C][C][:2benzenediol][pop][Ring1][FrH0][pop][Ring1][:1benzenediol][pop][:0propyl][:1methyl_amine][pop][pop],CCCc1c(CCC(C)C[Fr])c(O)c(Cc2ccc(O)cc2O)c(O[Fr])c1Oc1cccc(O)c1,0.995765189,crb_N256_3ad725ed,3ad725ed
85,bcu_N348_edge185953,[FrH0][C][Branch][C][pop][Branch][C][pop][C][Branch][C][pop][C][=C][Branch][C][Branch][C][=C][Branch][FrH0][pop][C][pop][=C][Ring1][O][pop][C][.][Fr][C][O][Fe][O][Fe][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch1][Branch2][=Branch1][Branch1][O][C][Branch1][C][Fr][O][Fe][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch2][Ring2][=N][O][Fe][Branch1][Branch1][O][Ring2][Ring1][Ring1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring2][O][Ring2][Ring2][C][O][Ring2][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring2][Branch1][&&][bcu],[FrH0][C][Branch][C][pop][Branch][C][pop][C][Branch][C][pop][C][=C][Branch][C][Branch][C][=C][Branch][FrH0][pop][C][pop][=C][Ring1][O][pop][C],0.996139113,[:0propyl][C][C][Branch][C][C][Branch][FrH0][pop][:1methyl_amine][pop][C][Branch][:0methyl][pop][C][C][Branch][:1methyl_amine][pop][C][Branch][C][pop][Branch][C][pop][FrH0][pop][pop][C][:4benzenediol][pop][.][Fr][C][O][Fe][O][Fe][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch1][Branch2][=Branch1][Branch1][O][C][Branch1][C][Fr][O][Fe][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch2][Ring2][=N][O][Fe][Branch1][Branch1][O][Ring2][Ring1][Ring1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring2][O][Ring2][Ring2][C][O][Ring2][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring2][Branch1][&&][bcu],[:0propyl][C][C][Branch][C][C][Branch][FrH0][pop][:1methyl_amine][pop][C][Branch][:0methyl][pop][C][C][Branch][:1methyl_amine][pop][C][Branch][C][pop][Branch][C][pop][FrH0][pop][pop][C][:4benzenediol][pop],CCCC(CC([Fr])CN)C(CC)CC(CN)C(C)(C)[Fr],1.107033426,bcu_N348_522bf655,522bf655
86,lcy_N143_edge60721,[O][C][=C][Branch][N][N][Branch][C][Branch][FrH0][pop][Branch][O][pop][Ring1][Branch][pop][O][pop][FrH0][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][P][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch1][Branch1][Branch1][O][Ring2][Ring1][Branch2][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][lcy],[O][C][=C][Branch][N][N][Branch][C][Branch][FrH0][pop][Branch][O][pop][Ring1][Branch][pop][O][pop][FrH0],0.821921477,[C][O][Branch][C][:2benzenediol][C][:0sulfonic_acid][pop][C][O][FrH0][:3benzenealcohol][C][:0alkene][:3pyridine][:1alkyne][:0carboxylic_acid][:1methyl_amine][pop][pop][pop][:0propyl][:3pyridine][:5benzenediol][:1pyridine][O][:1alkyne][Ring1][FrH0][pop][pop][:0methyl][pop][:0amide][C][C][:2pyridine][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][P][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch1][Branch1][Branch1][O][Ring2][Ring1][Branch2][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][lcy],[C][O][Branch][C][:2benzenediol][C][:0sulfonic_acid][pop][C][O][FrH0][:3benzenealcohol][C][:0alkene][:3pyridine][:1alkyne][:0carboxylic_acid][:1methyl_amine][pop][pop][pop][:0propyl][:3pyridine][:5benzenediol][:1pyridine][O][:1alkyne][Ring1][FrH0][pop][pop][:0methyl][pop][:0amide][C][C][:2pyridine],COCc1c(O[SH]=O)c(O[Fr])c(OCC=O)c(OC=O)c1Oc1cccnc1-c1cnc(CCc2ccncc2)cc1C#C[Fr],0.902615876,lcy_N143_8ac61a9e,8ac61a9e
87,nbo_N302_edge213835,[O][O][C][=N][C][Branch][C][N][Branch][FrH0][pop][Ring1][Branch][pop][=C][C][=C][C][=Branch][:=1methyl_amine][Ring1][Ring1][Branch][pop][pop][FrH0][.][Fr][C][C][N][Cu][N][C][Branch2][Ring2][Branch1][C][C][=C][Ring1][Branch1][C][Branch1][C][Fr][=C][N][Ring1][#Branch2][C][Branch1][Branch1][C][=C][Ring1][Branch1][=C][Branch1][C][Fr][C][N][Ring1][P][C][Ring2][Ring1][Branch1][=C][C][=Ring1][Branch1][=C][Branch1][C][Fr][C][Ring2][Ring1][Branch2][=C][C][=Ring2][Ring1][O][&&][nbo],[O][O][C][=N][C][Branch][C][N][Branch][FrH0][pop][Ring1][Branch][pop][=C][C][=C][C][=Branch][:=1methyl_amine][Ring1][Ring1][Branch][pop][pop][FrH0],0.874432197,[:0propyl][C][:2benzenediol][Branch][C][:1methyl_amine][C][C][C][Branch][FrH0][pop][:0methyl_amine][pop][pop][Ring2][:5benzenealcohol][Branch][O][FrH0][pop][Ring2][:0methyl][pop][pop][Branch][:1methyl_amine][pop][:0methyl][:0propyl][pop][pop][.][Fr][C][C][N][Cu][N][C][Branch2][Ring2][Branch1][C][C][=C][Ring1][Branch1][C][Branch1][C][Fr][=C][N][Ring1][#Branch2][C][Branch1][Branch1][C][=C][Ring1][Branch1][=C][Branch1][C][Fr][C][N][Ring1][P][C][Ring2][Ring1][Branch1][=C][C][=Ring1][Branch1][=C][Branch1][C][Fr][C][Ring2][Ring1][Branch2][=C][C][=Ring2][Ring1][O][&&][nbo],[:0propyl][C][:2benzenediol][Branch][C][:1methyl_amine][C][C][C][Branch][FrH0][pop][:0methyl_amine][pop][pop][Ring2][:5benzenealcohol][Branch][O][FrH0][pop][Ring2][:0methyl][pop][pop][Branch][:1methyl_amine][pop][:0methyl][:0propyl][pop][pop],CCCc1cc(CN)c(OCCNCC([Fr])NC)c(CCC)c1OOc1ccc(O[Fr])cc1CC,1.058567941,nbo_N302_b8a0216f,b8a0216f
88,nbo_N193_edge56183,[:0isocyanate][C][C][C][Branch][S][C][Branch][C][Branch][C][Branch][:0isocyanate][pop][Ring1][=Branch][pop][Branch][:0isocyanate][pop][:0isocyanate][pop][FrH0][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][=C][C][=C][Branch1][C][Fr][C][Ring1][#Branch1][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][&&][nbo],[:0isocyanate][C][C][C][Branch][S][C][Branch][C][Branch][C][Branch][:0isocyanate][pop][Ring1][=Branch][pop][Branch][:0isocyanate][pop][:0isocyanate][pop][FrH0][pop][FrH0][pop],0.885879685,[:0propyl][C][:2benzenediol][Branch][:0methyl_amine][Ring1][C][FrH0][pop][pop][Ring2][:1methyl_amine][pop][Ring2][:0propyl][pop][Ring1][FrH0][pop][pop][.][O][=C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][=C][C][=C][Branch1][C][Fr][C][Ring1][#Branch1][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][&&][nbo],[:0propyl][C][:2benzenediol][Branch][:0methyl_amine][Ring1][C][FrH0][pop][pop][Ring2][:1methyl_amine][pop][Ring2][:0propyl][pop][Ring1][FrH0][pop][pop],CCCc1c(OCN)cc(ONCC[Fr])c([Fr])c1CCC,1.038670831,nbo_N193_a61d20db,a61d20db
89,pcu_N494_edge12671,[FrH0][C][=Branch][=N][C][=Branch][=C][Branch][FrH0][pop][N][=C][pop][C][pop][Ring1][->][#Branch][.][Fr][C][Branch1][C][C][O][Mn][Branch1][#Branch1][O][C][Branch1][C][Fr][C][Branch1][#Branch1][O][C][Branch1][C][Fr][C][Branch1][#Branch1][O][C][Branch1][C][Fr][C][Branch1][#Branch1][O][C][Branch1][C][Fr][C][O][C][Branch1][C][Fr][C][&&][pcu],[FrH0][C][=Branch][=N][C][=Branch][=C][Branch][FrH0][pop][N][=C][pop][C][pop][Ring1][->][#Branch],1.000698533,[:0methyl_amine][C][:5benzenealcohol][Ring2][C][Branch][FrH0][pop][:1methyl_amine][pop][Branch][:1amide][Ring1][FrH0][pop][pop][pop][.][Fr][C][Branch1][C][C][O][Mn][Branch1][#Branch1][O][C][Branch1][C][Fr][C][Branch1][#Branch1][O][C][Branch1][C][Fr][C][Branch1][#Branch1][O][C][Branch1][C][Fr][C][Branch1][#Branch1][O][C][Branch1][C][Fr][C][O][C][Branch1][C][Fr][C][&&][pcu],[:0methyl_amine][C][:5benzenealcohol][Ring2][C][Branch][FrH0][pop][:1methyl_amine][pop][Branch][:1amide][Ring1][FrH0][pop][pop][pop],CNOc1cc(C([Fr])CN)ccc1C(=O)N[Fr],1.049577699,pcu_N494_3af1b756,3af1b756
90,gme_N206_edge104958,[N][=C][S][C][C][Branch][C][C][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][FrH0][pop][P][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][gme],[N][=C][S][C][C][Branch][C][C][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][FrH0][pop][P],0.687102656,[O][:0benzene][:0methyl][:0sulfonic_acid][pop][O][C][C][C][:0methyl][pop][Branch][FrH0][:1alkyne][C][C][C][FrH0][pop][:1methyl_amine][pop][pop][:0methyl_amine][:0alkene][:1benzenealcohol][=S][:0carboxylic_acid][:0propyl][:5benzenediol][:0imidazole][:3pyridine][:1benzenediol][O][:4benzenealcohol][C][Branch][:2pyridine][:3imidazole][:0benzenealcohol][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][gme],[O][:0benzene][:0methyl][:0sulfonic_acid][pop][O][C][C][C][:0methyl][pop][Branch][FrH0][:1alkyne][C][C][C][FrH0][pop][:1methyl_amine][pop][pop][:0methyl_amine][:0alkene][:1benzenealcohol][=S][:0carboxylic_acid][:0propyl][:5benzenediol][:0imidazole][:3pyridine][:1benzenediol][O][:4benzenealcohol][C][Branch][:2pyridine][:3imidazole][:0benzenealcohol],CCCCCc1c(CCC[Fr])cc([Fr])c(O)c1O[SH]=O,0.840941415,gme_N206_e7e2bf77,e7e2bf77
91,gme_N346_edge42451,[:0amide][Ring1][N][C][C][N][Branch][C][C][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][pop][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][&&][gme],[:0amide][Ring1][N][C][C][N][Branch][C][C][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][pop],0.736362399,[:0propyl][:3benzenealcohol][C][:2benzenealcohol][:1sulfonic_acid][:0benzene][#Branch][:0benzenealcohol][Ring1][FrH0][pop][pop][pop][:2pyridine][C][C][FrH0][pop][Branch][:0propyl][pop][C][C][C][O][pop][pop][pop][:0propyl][:0methyl][:3pyridine][=C][:1benzenediol][O][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][&&][gme],[:0propyl][:3benzenealcohol][C][:2benzenealcohol][:1sulfonic_acid][:0benzene][#Branch][:0benzenealcohol][Ring1][FrH0][pop][pop][pop][:2pyridine][C][C][FrH0][pop][Branch][:0propyl][pop][C][C][C][O][pop][pop][pop][:0propyl][:0methyl][:3pyridine][=C][:1benzenediol][O],CCCCc1c(CCC)cc(OCCO)c(CC[Fr])c1-c1ccccc1-c1c(O)cccc1[Fr],0.914139601,gme_N346_e1abe940,e1abe940
92,lcy_N36_edge115376,[S][=C][C][Branch][C][Branch][C][Branch][S][=C][Branch][O][FrH0][pop][S][pop][C][=S][pop][C][=S][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][lcy],[S][=C][C][Branch][C][Branch][C][Branch][S][=C][Branch][O][FrH0][pop][S][pop][C][=S][pop][C][=S][pop][FrH0],0.693951758,[:0propyl][C][:5benzenealcohol][=Branch][FrH0][pop][:0methyl_amine][:1benzenediol][=Branch][:1benzenealcohol][#Branch][:1methyl_amine][Ring1][C][C][FrH0][:0benzene][pop][pop][:5benzenediol][:4benzenediol][Ring1][:0amide][pop][:1methyl_amine][pop][:0propyl][:0amide][.][O][=C][Branch1][C][Fr][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][lcy],[:0propyl][C][:5benzenealcohol][=Branch][FrH0][pop][:0methyl_amine][:1benzenediol][=Branch][:1benzenealcohol][#Branch][:1methyl_amine][Ring1][C][C][FrH0][:0benzene][pop][pop][:5benzenediol][:4benzenediol][Ring1][:0amide][pop][:1methyl_amine][pop][:0propyl][:0amide],CCCOc1c(-c2ccc(ONC=O)cc2ONC=O)ccc([Fr])c1Oc1cccc(Oc2cccc(O)c2CNCC[Fr])c1,0.928676106,lcy_N36_8176650e,8176650e
93,nbo_N512_edge179881,[N][C][=S][C][Branch][C][Branch][S][C][Branch][FrH0][pop][Ring1][=Branch][pop][=S][pop][FrH0][.][Fr][C][C][=C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Fe][Branch2][Ring1][Branch1][N][N][=C][Branch1][C][Fr][N][=C][Ring1][=Branch1][C][N][Ring1][=Branch2][C][=C][C][C][=Ring1][=Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][N][=C][Branch1][C][Fr][N][=C][Ring1][=Branch1][C][N][Ring2][Ring1][N][C][=C][C][C][=Ring1][=Branch1][&&][nbo],[N][C][=S][C][Branch][C][Branch][S][C][Branch][FrH0][pop][Ring1][=Branch][pop][=S][pop][FrH0],0.8373239,[:0propyl][C][:4benzenealcohol][O][C][=Branch][:0propyl][pop][:4benzenediol][:1alkyne][:0carboxylic_acid][C][FrH0][pop][:3benzenediol][pop][Ring1][:1alkyne][Ring1][:1pyridine][:0propyl][:1carboxylic_acid][Ring1][:1alkyne][Ring1][FrH0][:1methyl_amine][pop][pop][:3pyridine][:5benzenealcohol][:2pyridine][:1methyl_amine][.][Fr][C][C][=C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Fe][Branch2][Ring1][Branch1][N][N][=C][Branch1][C][Fr][N][=C][Ring1][=Branch1][C][N][Ring1][=Branch2][C][=C][C][C][=Ring1][=Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][N][=C][Branch1][C][Fr][N][=C][Ring1][=Branch1][C][N][Ring2][Ring1][N][C][=C][C][C][=Ring1][=Branch1][&&][nbo],[:0propyl][C][:4benzenealcohol][O][C][=Branch][:0propyl][pop][:4benzenediol][:1alkyne][:0carboxylic_acid][C][FrH0][pop][:3benzenediol][pop][Ring1][:1alkyne][Ring1][:1pyridine][:0propyl][:1carboxylic_acid][Ring1][:1alkyne][Ring1][FrH0][:1methyl_amine][pop][pop][:3pyridine][:5benzenealcohol][:2pyridine][:1methyl_amine],CCCc1ccc(-c2ccncc2)c(C#Cc2cnccc2C(=O)OC#C[Fr])c1OC(CCC)c1ccc(O)cc1OOC(=O)[Fr],1.003685702,nbo_N512_036a0650,036a0650
