seed_mof_name,seed_mof_string,seed_edge_selfies,seed_edge_smiles,seed_targets,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_targets,dreamed_mof_name,linker_hash
unc_N267_edge212031,[FrH0][C][=C][Branch][C][Branch][:4pyridine][Ring1][FrH0][pop][Ring1][O][C][pop][pop][=C][Branch][O][C][pop][Ring1][#C][pop][O][C][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][P][N][C][Branch1][N][N][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][N][C][Branch1][N][N][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][&&][unc],[FrH0][C][=C][Branch][C][Branch][:4pyridine][Ring1][FrH0][pop][Ring1][O][C][pop][pop][=C][Branch][O][C][pop][Ring1][#C][pop][O][C],COC1=C([Fr])C(OC)=C1c1ccc(OC)c([Fr])n1,"[-8.265471, 0.8300229]",[:0propyl][C][S][P][:3pyrimidine][Ring1][FrH0][pop][Ring1][:0benzenediol][Ring1][:3pyrimidine][Ring1][P][FrH0][pop][pop][pop][pop][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][P][N][C][Branch1][N][N][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][N][C][Branch1][N][N][Branch1][C][Fr][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][&&][unc],[:0propyl][C][S][P][:3pyrimidine][Ring1][FrH0][pop][Ring1][:0benzenediol][Ring1][:3pyrimidine][Ring1][P][FrH0][pop][pop][pop][pop],CCCSPc1cc(-c2c(O)cccc2Oc2ccnc(P[Fr])n2)nc([Fr])n1,"[-9.9295878476, 0.9547583994993095]",unc_N267_c9bde25d_opt,c9bde25d
lvt_N206_edge202880,[S][=C][C][=C][C][Branch][C][=C][Branch][C][=Branch][=C][=C][FrH0][pop][Ring1][=Branch][pop][C][=S][pop][=C][=C][=C][=C][FrH0][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][lvt],[S][=C][C][=C][C][Branch][C][=C][Branch][C][=Branch][=C][=C][FrH0][pop][Ring1][=Branch][pop][C][=S][pop][=C][=C][=C][=C][FrH0],S=Cc1cc(=C=C=C=C[Fr])cc(C=S)c1=C=C[Fr],"[-10.688594, 0.9850277]",[S][S][S][=S][S][Branch][:1pyrimidine][:1pyrimidine][Branch][pop][=Branch][pop][:0benzenealcohol][FrH0][:2pyrimidine][:1imidazole][:1imidazole][:2pyrimidine][:1methyl_amine][:0propyl][pop][:0propyl][:2pyridine][:2benzenealcohol][=P][FrH0][pop][=P][pop][:1imidazole][:1imidazole][:1imidazole][:2pyridine][:0benzene][:2benzenealcohol][:1pyrimidine][:2benzenealcohol][:1methyl_amine][:1methyl_amine][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][lvt],[S][S][S][=S][S][Branch][:1pyrimidine][:1pyrimidine][Branch][pop][=Branch][pop][:0benzenealcohol][FrH0][:2pyrimidine][:1imidazole][:1imidazole][:2pyrimidine][:1methyl_amine][:0propyl][pop][:0propyl][:2pyridine][:2benzenealcohol][=P][FrH0][pop][=P][pop][:1imidazole][:1imidazole][:1imidazole][:2pyridine][:0benzene][:2benzenealcohol][:1pyrimidine][:2benzenealcohol][:1methyl_amine][:1methyl_amine],CCCc1nc(-c2cc(-n3cncc3-c3ccncc3-c3ccc(O)cc3-c3ccc(O)cc3CN)ncc2P[Fr])ncc1-c1cncn1[SH]([SH]=[SH]SS)c1ccnc([Fr])n1,"[-24.1369999553, 2.320626831697242]",lvt_N206_9f85ef81_opt,9f85ef81
crb_N553_edge24108,[FrH0][O][C][=C][C][Branch][C][FrH0][pop][S][C][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Zn][Branch2][Ring2][S][O][C][O][Zn][Branch1][Branch2][O][C][=Ring1][Branch1][O][Ring1][Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch2][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=C][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][crb],[FrH0][O][C][=C][C][Branch][C][FrH0][pop][S][C],CSC(C=CO[Fr])C[Fr],"[-5.322413, 0.36763763]",[FrH0][:0pyrimidine][:0pyrimidine][:0propyl][:0propyl][:4benzenealcohol][:0benzenediol][:0propyl][Cl][:1amide][Cl][=Ring2][:0benzenediol][:0benzenediol][:0benzenediol][:0propyl][:0benzenediol][:0benzenediol][:1methyl_amine][:0propyl][:1methyl_amine][FrH0][:0benzenediol][FrH0][:1methyl_amine][:0amide][:0pyrimidine][:0pyrimidine][FrH0][:0pyrimidine][:0benzenediol][:0benzenediol][:0pyrimidine][:0pyrimidine][:0benzenediol][:1methyl_amine][:0benzenediol][S][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Zn][Branch2][Ring2][S][O][C][O][Zn][Branch1][Branch2][O][C][=Ring1][Branch1][O][Ring1][Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch2][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=C][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][crb],[FrH0][:0pyrimidine][:0pyrimidine][:0propyl][:0propyl][:4benzenealcohol][:0benzenediol][:0propyl][Cl][:1amide][Cl][=Ring2][:0benzenediol][:0benzenediol][:0benzenediol][:0propyl][:0benzenediol][:0benzenediol][:1methyl_amine][:0propyl][:1methyl_amine][FrH0][:0benzenediol][FrH0][:1methyl_amine][:0amide][:0pyrimidine][:0pyrimidine][FrH0][:0pyrimidine][:0benzenediol][:0benzenediol][:0pyrimidine][:0pyrimidine][:0benzenediol][:1methyl_amine][:0benzenediol][S],CCCc1nc([Fr])ncc1-c1c(O)cc(-c2c(O)cccc2Oc2c(O)cccc2Oc2c(O)cccc2OCNCNc2c(O)cccc2OCNc2ncc(-c3c(O)cccc3Oc3nccc(-c4c(O)cccc4Oc4c(O)cccc4O)n3)c([Fr])n2)c(Cl)c1OCl,"[-7.184496376, 0.6528041805912389]",crb_N553_e50dd2b6_opt,e50dd2b6
gis_N719_edge160967,[FrH0][C][Branch][C][Branch][O][C][pop][=C][Branch][C][Branch][FrH0][pop][C][Branch][C][N][S][N][pop][=Ring1][->][Branch][pop][O][C][pop][=Ring1][->][N][.][Fr][C][=C][N][Cu][Branch2][Ring1][Branch1][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][Ring1][#Branch2][C][=C][Ring1][=C][N][C][Branch1][=C][C][N][Ring1][#C][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][=C][Branch1][C][Fr][C][Ring1][=C][&&][gis],[FrH0][C][Branch][C][Branch][O][C][pop][=C][Branch][C][Branch][FrH0][pop][C][Branch][C][N][S][N][pop][=Ring1][->][Branch][pop][O][C][pop][=Ring1][->][N],COC1=C(OC)C([Fr])C2=NSNC2=C1[Fr],"[-8.264895, 0.7447426]",[:1pyridine][:0benzene][O][=Branch][FrH0][pop][Branch][Cl][Cl][Cl][Cl][=Ring2][:0benzenediol][FrH0][Cl][FrH0][:0benzenediol][pop][:2imidazole][:1sulfonic_acid][pop][pop][:1sulfonic_acid][:0pyridine][=S][:1sulfonic_acid][Branch][:2pyrimidine][:2pyrimidine][Ring2][Ring2][Ring2][:0benzenediol][.][Fr][C][=C][N][Cu][Branch2][Ring1][Branch1][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][Ring1][#Branch2][C][=C][Ring1][=C][N][C][Branch1][=C][C][N][Ring1][#C][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][=C][Branch1][C][Fr][C][Ring1][=C][&&][gis],[:1pyridine][:0benzene][O][=Branch][FrH0][pop][Branch][Cl][Cl][Cl][Cl][=Ring2][:0benzenediol][FrH0][Cl][FrH0][:0benzenediol][pop][:2imidazole][:1sulfonic_acid][pop][pop][:1sulfonic_acid][:0pyridine][=S][:1sulfonic_acid][Branch][:2pyrimidine][:2pyrimidine][Ring2][Ring2][Ring2][:0benzenediol],Clc1nc(O[Fr])cc([Fr])c1Cl,"[-8.6944814804, 0.750419280178939]",gis_N719_3ff1202f_opt,3ff1202f
sra_N219_edge83472,[:0carboxylic_acid][Ring1][C][Branch][C][C][Branch][:1carboxylic_acid][pop][O][FrH0][pop][C][C][C][Branch][O][FrH0][pop][O][pop][.][Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Ag][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sra],[:0carboxylic_acid][Ring1][C][Branch][C][C][Branch][:1carboxylic_acid][pop][O][FrH0][pop][C][C][C][Branch][O][FrH0][pop][O][pop],O=C(O)C(CCC(O)O[Fr])CC(O[Fr])C(=O)O,"[-3.5805004, 0.20419687]",[:0benzenediol][C][:5benzenediol][Ring2][:0pyrimidine][pop][=P][FrH0][pop][pop][Ring2][:3pyrimidine][pop][Ring1][FrH0][pop][pop][:0benzenediol][:0benzenediol][=S][=P][=S][:1pyrimidine][:1imidazole][Branch][:3pyrimidine][.][Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Ag][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sra],[:0benzenediol][C][:5benzenediol][Ring2][:0pyrimidine][pop][=P][FrH0][pop][pop][Ring2][:3pyrimidine][pop][Ring1][FrH0][pop][pop][:0benzenediol][:0benzenediol][=S][=P][=S][:1pyrimidine][:1imidazole][Branch][:3pyrimidine],Oc1cccc(OP=[SH]c2ncncc2-c2ccncn2)c1-c1c(O)c(Oc2ccc([Fr])c(Oc3ncccn3)c2)c(O)c(-c2ccncn2)c1[Fr],"[-4.9934217365, 0.4418003765129448]",sra_N219_b1413c79_opt,b1413c79
qtz_N450_edge16876,[:0isocyanate][C][C][Branch][C][C][Branch][S][C][Branch][:0isocyanate][pop][FrH0][pop][:0isocyanate][pop][C][FrH0][pop][.][Fr][C][=N][Ag][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][qtz],[:0isocyanate][C][C][Branch][C][C][Branch][S][C][Branch][:0isocyanate][pop][FrH0][pop][:0isocyanate][pop][C][FrH0][pop],O=C=NC(C[Fr])CC(N=C=O)SC([Fr])N=C=O,"[-7.070879, 0.5464015]",[:0methyl][C][S][:3pyrimidine][:1imidazole][=S][=P][FrH0][pop][=P][:1imidazole][Ring2][pop][:3pyrimidine][:3pyrimidine][Ring2][:0alkene][:1imidazole][:0propyl][:0methyl][:1imidazole][C][C][C][C][C][C][FrH0][:3pyrimidine][:3pyrimidine][Ring2][:3pyrimidine][:0benzenealcohol][:1imidazole][.][Fr][C][=N][Ag][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][qtz],[:0methyl][C][S][:3pyrimidine][:1imidazole][=S][=P][FrH0][pop][=P][:1imidazole][Ring2][pop][:3pyrimidine][:3pyrimidine][Ring2][:0alkene][:1imidazole][:0propyl][:0methyl][:1imidazole][C][C][C][C][C][C][FrH0][:3pyrimidine][:3pyrimidine][Ring2][:3pyrimidine][:0benzenealcohol][:1imidazole],CCSc1cc(-n2ccnc2-c2nc(CCCCC[Fr])nc(C=O)c2CC)nc([SH]=P[Fr])n1,"[-6.4343049221, 0.6451838500826758]",qtz_N450_98617977_opt,98617977
bnn_N133_edge2546,[:0O_nitrile][C][C][=Branch][=C][C][=C][Branch][C][=Branch][=O][pop][Ring1][Ring1][pop][FrH0][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[:0O_nitrile][C][C][=Branch][=C][C][=C][Branch][C][=Branch][=O][pop][Ring1][Ring1][pop][FrH0][pop][FrH0][pop],N#COC([Fr])=Cc1c([Fr])c1=O,"[-7.2774515, 0.56787086]",[:0propyl][C][:0benzenediol][#Branch][FrH0][pop][Ring2][:2pyridine][pop][Ring1][:3pyrimidine][pop][Ring1][FrH0][pop][Ring1][:3pyrimidine][pop][pop][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[:0propyl][C][:0benzenediol][#Branch][FrH0][pop][Ring2][:2pyridine][pop][Ring1][:3pyrimidine][pop][Ring1][FrH0][pop][Ring1][:3pyrimidine][pop][pop],CCCc1c(O[Fr])c(-c2ccncn2)c([Fr])c(-c2ccncn2)c1Oc1ccncc1,"[-14.3890641685, 1.37922484907608]",bnn_N133_d82da958_opt,d82da958
cag_N307_edge194185,[F][C][=C][Branch][C][C][C][C][=C][Branch][C][=C][Ring1][N][Ring1][=Branch][pop][FrH0][pop][FrH0][.][Fr][C][=N][Cu][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][cag],[F][C][=C][Branch][C][C][C][C][=C][Branch][C][=C][Ring1][N][Ring1][=Branch][pop][FrH0][pop][FrH0],FC1=C([Fr])CC2CC=C([Fr])C=C12,"[-5.3911715, 0.4086288]",[:0sulfonic_acid][FrH0][S][Branch][FrH0][pop][:0imidazole][:0propyl][:0propyl][:0methyl][:0benzenediol][Branch][FrH0][pop][:0benzenediol][=P][:0propyl][:0benzenediol][:0benzenediol][Ring2][:0propyl][:0benzenediol][=P][Ring2][:2benzenediol][Ring2][.][Fr][C][=N][Cu][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][cag],[:0sulfonic_acid][FrH0][S][Branch][FrH0][pop][:0imidazole][:0propyl][:0propyl][:0methyl][:0benzenediol][Branch][FrH0][pop][:0benzenediol][=P][:0propyl][:0benzenediol][:0benzenediol][Ring2][:0propyl][:0benzenediol][=P][Ring2][:2benzenediol][Ring2],CCCPc1nc([SH]([Fr])OS(=O)CCC)n(CCC)c1[Fr],"[-10.9623677978, 1.0634424686323078]",cag_N307_ba0821a0_opt,ba0821a0
lon_N219_edge164088,[FrH0][C][=Branch][=C][Branch][C][=C][C][=C][Branch][C][Branch][C][Ring1][=Branch][pop][=C][=C][pop][FrH0][pop][:1alkyne][pop][:1alkyne][.][Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Ag][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][lon],[FrH0][C][=Branch][=C][Branch][C][=C][C][=C][Branch][C][Branch][C][Ring1][=Branch][pop][=C][=C][pop][FrH0][pop][:1alkyne][pop][:1alkyne],C#CC([Fr])=C(C#C)C1=CC=C([Fr])C(=C=C)C1,"[-4.602258, 0.35678032]",[C][=C][#C][#C][C][Branch][C][Branch][=P][=P][=C][FrH0][pop][=Ring2][:0pyrimidine][pop][Branch][FrH0][pop][pop][:0benzenediol][pop][:1imidazole][:1imidazole][C][C][Branch][.][Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Ag][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][lon],[C][=C][#C][#C][C][Branch][C][Branch][=P][=P][=C][FrH0][pop][=Ring2][:0pyrimidine][pop][Branch][FrH0][pop][pop][:0benzenediol][pop][:1imidazole][:1imidazole][C][C][Branch],C=C=C=CC([Fr])(CP=[PH]=C[Fr])c1c(O)cccc1On1cncc1C,"[-5.4738131775, 0.49029643177934923]",lon_N219_e0cf10f2_opt,e0cf10f2
sra_N262_edge132266,[Cl][C][Branch][C][=C][C][=Branch][=C][Branch][Cl][pop][Ring1][Ring2][pop][FrH0][pop][=N][FrH0][.][O][=C][Branch1][C][Fr][O][Cu][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sra],[Cl][C][Branch][C][=C][C][=Branch][=C][Branch][Cl][pop][Ring1][Ring2][pop][FrH0][pop][=N][FrH0],ClC(=N[Fr])C1=CC([Fr])=C1Cl,"[-6.5205045, 0.5583594]",[:0propyl][C][:1benzenediol][#Branch][:2benzenediol][:0benzenediol][:2benzenediol][:0benzenediol][pop][Ring1][FrH0][pop][pop][Ring1][:2pyrimidine][Ring2][:1methyl_amine][pop][Ring1][S][:1imidazole][Ring1][P][=P][:3pyrimidine][Ring1][:2pyrimidine][Ring2][:1benzenediol][pop][Ring1][FrH0][pop][pop][pop][pop][Ring2][:2pyridine][pop][.][O][=C][Branch1][C][Fr][O][Cu][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sra],[:0propyl][C][:1benzenediol][#Branch][:2benzenediol][:0benzenediol][:2benzenediol][:0benzenediol][pop][Ring1][FrH0][pop][pop][Ring1][:2pyrimidine][Ring2][:1methyl_amine][pop][Ring1][S][:1imidazole][Ring1][P][=P][:3pyrimidine][Ring1][:2pyrimidine][Ring2][:1benzenediol][pop][Ring1][FrH0][pop][pop][pop][pop][Ring2][:2pyridine][pop],CCCOc1cccc(O)c1-c1c(O)cc(O)c(-c2c(Sn3cncc3P=Pc3ccnc(-c4cnc(Oc5cccc(O)c5)nc4[Fr])n3)nc(CN)nc2-c2ccncc2)c1-c1cc([Fr])c(O)cc1O,"[-7.4893837483, 0.66101241379615]",sra_N262_74b34971_opt,74b34971
unc_N507_edge7555,[S][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][O][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][unc],[S][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][O][FrH0],SC1=C(O[Fr])C=C1[Fr],"[-5.024431, 0.34580615]",[Ring2][FrH0][=S][C][=S][FrH0][:0pyrimidine][:0pyrimidine][FrH0][pop][Ring2][pop][pop][pop][:0methyl][=S][:1pyrimidine][:0propyl][:0propyl][:0propyl][:0benzenealcohol][:0propyl][:2benzenealcohol][:2imidazole][:2imidazole][:0pyrimidine][:0pyrimidine][:0pyrimidine][:0pyrimidine][:0benzenealcohol][:2pyrimidine][:0pyrimidine][:0benzenealcohol][:2pyrimidine][N][:2pyrimidine][:1methyl_amine][:0imidazole][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][unc],[Ring2][FrH0][=S][C][=S][FrH0][:0pyrimidine][:0pyrimidine][FrH0][pop][Ring2][pop][pop][pop][:0methyl][=S][:1pyrimidine][:0propyl][:0propyl][:0propyl][:0benzenealcohol][:0propyl][:2benzenealcohol][:2imidazole][:2imidazole][:0pyrimidine][:0pyrimidine][:0pyrimidine][:0pyrimidine][:0benzenealcohol][:2pyrimidine][:0pyrimidine][:0benzenealcohol][:2pyrimidine][N][:2pyrimidine][:1methyl_amine][:0imidazole],[Fr]SC=[SH][Fr],"[-7.8475367076, 0.7449676421941256]",unc_N507_2301487c_opt,2301487c
nbo_N654_edge116502,[S][C][C][Branch][C][Branch][C][Branch][C][C][FrH0][pop][O][pop][Branch][C][Branch][FrH0][pop][O][pop][O][pop][C][.][Fr][C][C][=C][N][Branch1][Branch1][N][C][=Ring1][=Branch1][Cu][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][N][Ring1][#Branch1][Branch1][N][N][N][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][N][N][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][nbo],[S][C][C][Branch][C][Branch][C][Branch][C][C][FrH0][pop][O][pop][Branch][C][Branch][FrH0][pop][O][pop][O][pop][C],CC(CS)C(O)(C(O)[Fr])C(O)CC[Fr],"[-7.9442196, 0.75977194]",[:0propyl][:1methyl_amine][S][Branch][FrH0][pop][:0benzenediol][:0propyl][Branch][:0benzenediol][Branch][Branch][:0methyl][:1imidazole][:0benzenediol][:2imidazole][:1pyrimidine][FrH0][:2imidazole][:2pyridine][:2pyridine][Ring2][Ring2][:1pyrimidine][.][Fr][C][C][=C][N][Branch1][Branch1][N][C][=Ring1][=Branch1][Cu][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][N][Ring1][#Branch1][Branch1][N][N][N][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][N][N][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][nbo],[:0propyl][:1methyl_amine][S][Branch][FrH0][pop][:0benzenediol][:0propyl][Branch][:0benzenediol][Branch][Branch][:0methyl][:1imidazole][:0benzenediol][:2imidazole][:1pyrimidine][FrH0][:2imidazole][:2pyridine][:2pyridine][Ring2][Ring2][:1pyrimidine],CCC[SH]([Fr])c1c(O)cccc1Oc1c(O)cc(CC)c(-c2[nH]c(-c3ccncc3)nc2[Fr])c1O,"[-11.4966812167, 1.071790921311902]",nbo_N654_1dcb21d5_opt,1dcb21d5
sra_N719_edge210758,[Cl][C][=C][C][Branch][C][=C][Branch][C][Branch][FrH0][pop][Ring1][=Branch][pop][Cl][pop][=C][N][=N][N][Branch][C][Branch][Cl][pop][Ring1][Branch][pop][FrH0][.][Fr][C][=C][N][Cu][Branch2][Ring1][Branch1][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][Ring1][#Branch2][C][=C][Ring1][=C][N][C][Branch1][=C][C][N][Ring1][#C][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][=C][Branch1][C][Fr][C][Ring1][=C][&&][sra],[Cl][C][=C][C][Branch][C][=C][Branch][C][Branch][FrH0][pop][Ring1][=Branch][pop][Cl][pop][=C][N][=N][N][Branch][C][Branch][Cl][pop][Ring1][Branch][pop][FrH0],ClC1=CC(=C2N=NN([Fr])C2Cl)C=C(Cl)C1[Fr],"[-5.9988065, 0.41289425]",[S][Ring1][#C][=Branch][:1imidazole][Ring1][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][FrH0][pop][Ring1][Cl][:2imidazole][Ring1][:0imidazole][:1pyrimidine][:2pyrimidine][Branch][:2pyridine][:3pyrimidine][:2benzenediol][=S][:1alkyne][:0benzenediol][:1methyl_amine][:1benzenealcohol][:2pyrimidine][Ring1][FrH0][pop][pop][:2pyridine][:2pyridine][:2pyridine][:1methyl_amine][.][Fr][C][=C][N][Cu][Branch2][Ring1][Branch1][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][Ring1][#Branch2][C][=C][Ring1][=C][N][C][Branch1][=C][C][N][Ring1][#C][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][=C][Branch1][C][Fr][C][Ring1][=C][&&][sra],[S][Ring1][#C][=Branch][:1imidazole][Ring1][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][FrH0][pop][Ring1][Cl][:2imidazole][Ring1][:0imidazole][:1pyrimidine][:2pyrimidine][Branch][:2pyridine][:3pyrimidine][:2benzenediol][=S][:1alkyne][:0benzenediol][:1methyl_amine][:1benzenealcohol][:2pyrimidine][Ring1][FrH0][pop][pop][:2pyridine][:2pyridine][:2pyridine][:1methyl_amine],NCc1c(O)cc(O)c(-c2cnccc2-c2cc(-c3nccc(-c4cncn4S)n3)nc(-c3cc(Cl)nc([Fr])n3)n2)c1C#CCNc1cncnc1[Fr],"[-6.7632895081, 0.5375217958416213]",sra_N719_8e509082_opt,8e509082
