seed_mof_name,seed_mof_string,seed_edge_selfies,seed_edge_smiles,seed_targets,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_targets,dreamed_mof_name,linker_hash
unc_N719_edge176966,[:0sulfonic_acid][Ring1][C][=N][C][Branch][C][=C][C][=Branch][=C][C][FrH0][pop][Ring1][=Branch][pop][=C][=C][FrH0][pop][.][Fr][C][=C][N][Cu][Branch2][Ring1][Branch1][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][Ring1][#Branch2][C][=C][Ring1][=C][N][C][Branch1][=C][C][N][Ring1][#C][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][=C][Branch1][C][Fr][C][Ring1][=C][&&][unc],[:0sulfonic_acid][Ring1][C][=N][C][Branch][C][=C][C][=Branch][=C][C][FrH0][pop][Ring1][=Branch][pop][=C][=C][FrH0][pop],O=S(O)c1nc(=C=C[Fr])ccc1=CC[Fr],"[-4.9618554, 0.2322126]",[:0benzenediol][#Branch][:0pyrimidine][Ring1][:0pyrimidine][Ring1][Cl][pop][Ring1][FrH0][pop][Ring1][S][pop][pop][pop][Ring1][:1imidazole][Branch][FrH0][pop][Ring2][P][Cl][pop][pop][:2pyridine][:1pyrimidine][pop][FrH0][:0benzenediol][:2pyridine][.][Fr][C][=C][N][Cu][Branch2][Ring1][Branch1][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][Ring1][#Branch2][C][=C][Ring1][=C][N][C][Branch1][=C][C][N][Ring1][#C][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][=C][Branch1][C][Fr][C][Ring1][=C][&&][unc],[:0benzenediol][#Branch][:0pyrimidine][Ring1][:0pyrimidine][Ring1][Cl][pop][Ring1][FrH0][pop][Ring1][S][pop][pop][pop][Ring1][:1imidazole][Branch][FrH0][pop][Ring2][P][Cl][pop][pop][:2pyridine][:1pyrimidine][pop][FrH0][:0benzenediol][:2pyridine],Oc1cccc(O)c1-c1ccc(Oc2nccc(-c3nc(S)c([Fr])c(Cl)n3)n2)c(-n2c(PCl)cnc2[Fr])c1Oc1ccncn1,"[-8.8676611027, 0.898158576872727]",unc_N719_65e8508a,65e8508a
rho_N34_edge96586,[O][O][C][Branch][:1imidazole][Ring1][FrH0][pop][pop][=N][FrH0][.][O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][&&][rho],[O][O][C][Branch][:1imidazole][Ring1][FrH0][pop][pop][=N][FrH0],OOC(=N[Fr])n1cncc1[Fr],"[-6.060213, 0.52843946]",[:0benzenediol][#Branch][:0benzenediol][Ring1][FrH0][pop][Ring2][:3pyrimidine][Ring1][:3pyrimidine][Ring1][:2imidazole][Ring1][:2imidazole][Ring1][:3pyrimidine][pop][pop][pop][pop][pop][pop][Ring1][:1methyl_amine][Ring1][S][FrH0][pop][pop][.][O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][&&][rho],[:0benzenediol][#Branch][:0benzenediol][Ring1][FrH0][pop][Ring2][:3pyrimidine][Ring1][:3pyrimidine][Ring1][:2imidazole][Ring1][:2imidazole][Ring1][:3pyrimidine][pop][pop][pop][pop][pop][pop][Ring1][:1methyl_amine][Ring1][S][FrH0][pop][pop],Oc1cccc(Oc2c(O)cc(-c3ccnc(-c4ccnc(-c5[nH]cnc5-c5[nH]cnc5-c5ccncn5)n4)n3)cc2O[Fr])c1CNS[Fr],"[-81.701223497, 25.089195822236093]",rho_N34_54153d4b,54153d4b
eta_N713_edge163641,[P][C][=C][Branch][:1methyl_amine][Ring1][=C][Branch][C][Ring1][=Branch][pop][FrH0][pop][pop][C][Branch][C][C][Branch][FrH0][pop][P][pop][P][.][Fr][C][=C][N][Branch1][=Branch1][C][C][=C][Ring1][=Branch1][Ag][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][&&][eta],[P][C][=C][Branch][:1methyl_amine][Ring1][=C][Branch][C][Ring1][=Branch][pop][FrH0][pop][pop][C][Branch][C][C][Branch][FrH0][pop][P][pop][P],PC1=C(C(P)CC(P)[Fr])CN=C([Fr])C1,"[-4.332128, 0.38136396]",[:1amide][:0benzenediol][=P][=S][FrH0][:1pyrimidine][:1imidazole][=P][FrH0][pop][pop][pop][=P][:1imidazole][pop][Ring2][:2pyridine][:0benzenediol][:0imidazole][:0imidazole][:0imidazole][:0imidazole][:2pyridine][:2benzenealcohol][:2benzenealcohol][:1pyrimidine][:1pyrimidine][:2benzenediol][:1pyrimidine][:2imidazole][:2imidazole][:0benzenediol][:2imidazole][:2imidazole][:1carboxylic_acid][:1methyl_amine][:1carboxylic_acid][:2pyridine][:1methyl_amine][.][Fr][C][=C][N][Branch1][=Branch1][C][C][=C][Ring1][=Branch1][Ag][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][&&][eta],[:1amide][:0benzenediol][=P][=S][FrH0][:1pyrimidine][:1imidazole][=P][FrH0][pop][pop][pop][=P][:1imidazole][pop][Ring2][:2pyridine][:0benzenediol][:0imidazole][:0imidazole][:0imidazole][:0imidazole][:2pyridine][:2benzenealcohol][:2benzenealcohol][:1pyrimidine][:1pyrimidine][:2benzenediol][:1pyrimidine][:2imidazole][:2imidazole][:0benzenediol][:2imidazole][:2imidazole][:1carboxylic_acid][:1methyl_amine][:1carboxylic_acid][:2pyridine][:1methyl_amine],O=C(N=[PH]=[SH][Fr])n1cncc1[Fr],"[-7.4621197379, 0.5837346327009169]",eta_N713_d8aeba0c,d8aeba0c
ths_N34_edge9891,[F][C][Branch][C][=C][C][=Branch][=C][Branch][F][pop][Ring1][Ring2][pop][C][Branch][C][=Branch][=C][FrH0][pop][F][pop][F][pop][=C][FrH0][.][O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][&&][ths],[F][C][Branch][C][=C][C][=Branch][=C][Branch][F][pop][Ring1][Ring2][pop][C][Branch][C][=Branch][=C][FrH0][pop][F][pop][F][pop][=C][FrH0],FC(=C[Fr])C1=CC(C(F)C(F)=C[Fr])=C1F,"[-2.4822433, 0.03238381]",[:0propyl][C][:0benzenediol][#Branch][Cl][pop][Ring2][:0imidazole][Ring1][:1carboxylic_acid][pop][pop][Ring1][:3imidazole][Ring2][:0propyl][pop][Ring1][FrH0][pop][pop][Ring1][FrH0][pop][pop][.][O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][&&][ths],[:0propyl][C][:0benzenediol][#Branch][Cl][pop][Ring2][:0imidazole][Ring1][:1carboxylic_acid][pop][pop][Ring1][:3imidazole][Ring2][:0propyl][pop][Ring1][FrH0][pop][pop][Ring1][FrH0][pop][pop],CCCc1c(OCl)cc([Fr])c(-c2ncn(CCC)c2[Fr])c1Oc1nccn1C(=O)O,"[-5.3035348585, 0.4457143173782393]",ths_N34_a0717eee,a0717eee
eta_N186_edge209699,[S][=C][:4benzenealcohol][Ring1][C][Branch][S][C][=C][Branch][C][C][=S][pop][FrH0][pop][=Ring1][->][Branch][pop][=Branch][FrH0][pop][.][Fr][C][=N][Ag][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][eta],[S][=C][:4benzenealcohol][Ring1][C][Branch][S][C][=C][Branch][C][C][=S][pop][FrH0][pop][=Ring1][->][Branch][pop][=Branch][FrH0][pop],S=Cc1c([Fr])cccc1Oc1scc([Fr])c1C=S,"[-2.4519482, 0.035723034]",[#C][=S][S][#Branch][#N][:3pyrimidine][:1amide][FrH0][:0pyrimidine][FrH0][FrH0][S][S][:0propyl][:1pyrimidine][:0propyl][:2pyridine][:0benzenediol][:1imidazole][:0benzenediol][:3pyrimidine][FrH0][:0pyrimidine][:4benzenealcohol][:2imidazole][:4benzenealcohol][:4benzenealcohol][:1pyrimidine][:2pyrimidine][:0benzenediol][:1pyrimidine][:1pyrimidine][:2pyrimidine][:1imidazole][:2pyrimidine][:0benzenediol][:1methyl_amine][:2pyrimidine][Branch][.][Fr][C][=N][Ag][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][eta],[#C][=S][S][#Branch][#N][:3pyrimidine][:1amide][FrH0][:0pyrimidine][FrH0][FrH0][S][S][:0propyl][:1pyrimidine][:0propyl][:2pyridine][:0benzenediol][:1imidazole][:0benzenediol][:3pyrimidine][FrH0][:0pyrimidine][:4benzenealcohol][:2imidazole][:4benzenealcohol][:4benzenealcohol][:1pyrimidine][:2pyrimidine][:0benzenediol][:1pyrimidine][:1pyrimidine][:2pyrimidine][:1imidazole][:2pyrimidine][:0benzenediol][:1methyl_amine][:2pyrimidine][Branch],C=[SH][SH](#N)c1nc([Fr])nc([Fr])c1SSCCC,"[-8.0319263411, 0.6323816150921575]",eta_N186_dcc1c505,dcc1c505
pcu_N574_edge99164,[S][C][Branch][:1methyl_amine][Ring1][C][Branch][C][=C][C][Branch][FrH0][pop][Br][pop][Br][pop][pop][C][FrH0][.][Fr][C][=C][C][=C][N][Branch1][Ring2][C][Ring1][=Branch1][Fe][Branch1][=C][N][C][Ring1][=Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch2][Ring1][O][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][N][Ring1][P][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][Branch1][#C][C][N][Ring2][Ring1][#Branch2][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][=C][&&][pcu],[S][C][Branch][:1methyl_amine][Ring1][C][Branch][C][=C][C][Branch][FrH0][pop][Br][pop][Br][pop][pop][C][FrH0],SC(C[Fr])CNC(Br)C=CC(Br)[Fr],"[-10.794263, 1.0622936]",[:0propyl][C][:0benzenediol][Branch][:0benzenediol][#Branch][:0methyl][pop][Ring2][:0pyrimidine][Ring1][FrH0][pop][pop][Ring1][Cl][pop][Ring1][FrH0][pop][Ring1][:0benzenediol][pop][pop][pop][.][Fr][C][=C][C][=C][N][Branch1][Ring2][C][Ring1][=Branch1][Fe][Branch1][=C][N][C][Ring1][=Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch2][Ring1][O][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][N][Ring1][P][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][Branch1][#C][C][N][Ring2][Ring1][#Branch2][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][=C][&&][pcu],[:0propyl][C][:0benzenediol][Branch][:0benzenediol][#Branch][:0methyl][pop][Ring2][:0pyrimidine][Ring1][FrH0][pop][pop][Ring1][Cl][pop][Ring1][FrH0][pop][Ring1][:0benzenediol][pop][pop][pop],CCCc1c(O)cc(-c2c(Oc3nccc([Fr])n3)c(Cl)c([Fr])c(-c3c(O)cccc3O)c2OCC)cc1O,"[-21.6754239857, 2.150897656518459]",pcu_N574_339671bd,339671bd
dmp_N492_edge98088,[S][C][C][=Branch][=S][Branch][C][Branch][FrH0][pop][Ring1][Ring2][pop][S][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Be][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dmp],[S][C][C][=Branch][=S][Branch][C][Branch][FrH0][pop][Ring1][Ring2][pop][S][pop][FrH0],SC1C([Fr])=S(S)C1[Fr],"[-15.931597, 1.6043855]",[:0methyl][C][:3pyridine][:=1methyl_amine][FrH0][pop][Ring1][SH2][FrH0][=P][#N][:1methyl_amine][pop][Ring2][:4benzenealcohol][pop][=P][pop][pop][=P][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:1pyrimidine][Ring2][:4benzenealcohol][:1pyrimidine][.][O][=C][Branch1][C][Fr][O][Be][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dmp],[:0methyl][C][:3pyridine][:=1methyl_amine][FrH0][pop][Ring1][SH2][FrH0][=P][#N][:1methyl_amine][pop][Ring2][:4benzenealcohol][pop][=P][pop][pop][=P][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][:1pyrimidine][Ring2][:4benzenealcohol][:1pyrimidine],CCc1c([Fr])nc([SH2][Fr])c(NCN)c1-c1ccccc1O,"[-196.0153420662, 56.661778346086166]",dmp_N492_2908753c,2908753c
utk_N298_edge124685,[:0methyl_amine][Ring1][C][=C][Branch][C][Branch][C][=C][Branch][FrH0][pop][Ring1][Branch][pop][O][C][FrH0][pop][:1methyl_amine][pop][.][ClH0][Cu][Branch1][C][ClH0][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][utk],[:0methyl_amine][Ring1][C][=C][Branch][C][Branch][C][=C][Branch][FrH0][pop][Ring1][Branch][pop][O][C][FrH0][pop][:1methyl_amine][pop],NCC1=C(CN)C(OC[Fr])C=C1[Fr],"[-4.3378444, 0.24317896]",[:0amide][:0methyl][=N][:0methyl][pop][pop][:1benzenediol][:1benzenediol][:0benzenealcohol][FrH0][FrH0][:0methyl][FrH0][FrH0][P][:0methyl][:0propyl][:0benzenediol][:1pyrimidine][:1pyrimidine][:0benzenediol][:0benzenediol][:0benzenediol][:1amide][=S][=S][FrH0][FrH0][Ring2][Ring2][Ring2][Ring2][:0benzenediol][Ring2][Ring2][:0benzenediol][:0benzenediol][:0benzenediol][:0pyrimidine][.][ClH0][Cu][Branch1][C][ClH0][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][utk],[:0amide][:0methyl][=N][:0methyl][pop][pop][:1benzenediol][:1benzenediol][:0benzenealcohol][FrH0][FrH0][:0methyl][FrH0][FrH0][P][:0methyl][:0propyl][:0benzenediol][:1pyrimidine][:1pyrimidine][:0benzenediol][:0benzenediol][:0benzenediol][:1amide][=S][=S][FrH0][FrH0][Ring2][Ring2][Ring2][Ring2][:0benzenediol][Ring2][Ring2][:0benzenediol][:0benzenediol][:0benzenediol][:0pyrimidine],CCN=NC(=O)Oc1cc(Oc2ncncc2-c2c(O)cccc2Oc2c(O[SH]=[SH][Fr])ccc(-c3c(O)cc(-c4ncccn4)c4c3O4)c2O)c(PCC)c(CC)c1[Fr],"[-5.6826679145, 0.48235480584116974]",utk_N298_49d07c75,49d07c75
bnn_N133_edge188732,[FrH0][C][N][Branch][N][Ring1][Ring1][pop][:0benzene][Ring2][S][C][pop][Ring1][FrH0][pop][Ring1][S][C][pop][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[FrH0][C][N][Branch][N][Ring1][Ring1][pop][:0benzene][Ring2][S][C][pop][Ring1][FrH0][pop][Ring1][S][C][pop],CSc1cc(N2NC2[Fr])cc(SC)c1[Fr],"[-12.333857, 1.274612]",[:0propyl][C][:0amide][:0methyl][:3pyrimidine][:0benzenediol][:2imidazole][:0propyl][S][S][FrH0][pop][Ring1][N][FrH0][pop][pop][:0propyl][:0propyl][pop][pop][pop][:1methyl_amine][:3pyrimidine][:2pyrimidine][:2pyridine][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[:0propyl][C][:0amide][:0methyl][:3pyrimidine][:0benzenediol][:2imidazole][:0propyl][S][S][FrH0][pop][Ring1][N][FrH0][pop][pop][:0propyl][:0propyl][pop][pop][pop][:1methyl_amine][:3pyrimidine][:2pyrimidine][:2pyridine],CCCNC(=O)c1cc(CCC)nc(-c2[nH]c(N[Fr])nc2SS[Fr])n1,"[-17.9458398539, 1.7579378680557864]",bnn_N133_4b5494c5,4b5494c5
crb_N461_edge210820,[Cl][C][=C][C][Branch][C][=Branch][=C][Branch][C][Branch][FrH0][pop][Ring1][=Branch][pop][Cl][pop][Cl][pop][=C][N][=N][N][Branch][C][Branch][Cl][pop][Ring1][Branch][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=N][&&][crb],[Cl][C][=C][C][Branch][C][=Branch][=C][Branch][C][Branch][FrH0][pop][Ring1][=Branch][pop][Cl][pop][Cl][pop][=C][N][=N][N][Branch][C][Branch][Cl][pop][Ring1][Branch][pop][FrH0],ClC1=CC(=C2N=NN([Fr])C2Cl)C(Cl)=C(Cl)C1[Fr],"[-6.7202573, 0.6568969]",[:0propyl][C][N][=N][:3imidazole][Ring1][:0benzenediol][Ring1][:0benzenediol][Ring1][:0benzenediol][#Branch][FrH0][pop][Ring2][:0pyrimidine][Ring1][:0pyrimidine][Ring1][:4benzenealcohol][pop][pop][pop][Ring1][:0amide][pop][Ring1][Cl][pop][Ring1][:1alkyne][Ring1][Cl][pop][pop][pop][pop][pop][pop][.][O][=C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=N][&&][crb],[:0propyl][C][N][=N][:3imidazole][Ring1][:0benzenediol][Ring1][:0benzenediol][Ring1][:0benzenediol][#Branch][FrH0][pop][Ring2][:0pyrimidine][Ring1][:0pyrimidine][Ring1][:4benzenealcohol][pop][pop][pop][Ring1][:0amide][pop][Ring1][Cl][pop][Ring1][:1alkyne][Ring1][Cl][pop][pop][pop][pop][pop][pop],CCCN=Nc1c[nH]c(-c2c(O)cccc2Oc2c(O)cccc2Oc2c(O[Fr])c(C#CCl)c(Cl)c(NC=O)c2Oc2nccc(-c3nccc(-c4ccccc4O)n3)n2)n1,"[-22.7687749599, 2.107560585820246]",crb_N461_b094925c,b094925c
lon_N372_edge121611,[S][=C][S][C][Branch][O][FrH0][pop][C][=C][C][C][Branch][C][FrH0][pop][C][=S][.][Fr][C][O][Co][Branch1][Ring2][O][Ring1][Ring2][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][lon],[S][=C][S][C][Branch][O][FrH0][pop][C][=C][C][C][Branch][C][FrH0][pop][C][=S],S=CSC(C=CCC(C=S)C[Fr])O[Fr],"[-6.2393746, 0.57201266]",[FrH0][:1alkyne][:0amide][:0amide][:0amide][FrH0][:=0amide][=Ring2][=Ring2][=Ring2][FrH0][:=1methyl_amine][S][S][:1imidazole][:2benzenediol][:2benzenediol][:2benzenediol][=O][:0benzenediol][:0propyl][:1pyrimidine][:0benzenediol][:0propyl][:0propyl][:0propyl][:0propyl][:0propyl][:1pyridine][:0pyridine][:1pyridine][:0pyridine][:1pyridine][:1carboxylic_acid][:=1methyl_amine][:1alkyne][.][Fr][C][O][Co][Branch1][Ring2][O][Ring1][Ring2][Branch2][Branch1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][lon],[FrH0][:1alkyne][:0amide][:0amide][:0amide][FrH0][:=0amide][=Ring2][=Ring2][=Ring2][FrH0][:=1methyl_amine][S][S][:1imidazole][:2benzenediol][:2benzenediol][:2benzenediol][=O][:0benzenediol][:0propyl][:1pyrimidine][:0benzenediol][:0propyl][:0propyl][:0propyl][:0propyl][:0propyl][:1pyridine][:0pyridine][:1pyridine][:0pyridine][:1pyridine][:1carboxylic_acid][:=1methyl_amine][:1alkyne],O=C([Fr])NC#C[Fr],"[-7.7737290635, 0.7799198622187479]",lon_N372_85625c79,85625c79
pcu_N180_edge22147,[P][C][Branch][C][C][Branch][FrH0][pop][P][pop][=C][:=0methyl_amine][Ring1][FrH0][pop][.][Fr][C][O][Co][Branch2][Branch1][Ring2][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][Ring2][O][Ring1][=Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][#C][N][C][Branch1][C][C][=C][C][Branch1][C][Fr][C][=C][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][C][&&][pcu],[P][C][Branch][C][C][Branch][FrH0][pop][P][pop][=C][:=0methyl_amine][Ring1][FrH0][pop],PC(=C=NC[Fr])CC(P)[Fr],"[-13.287353, 1.2119944]",[:0benzenediol][:0sulfonic_acid][:3benzenealcohol][:0sulfonic_acid][C][Branch][N][pop][FrH0][pop][Ring1][C][:0benzenediol][Ring1][FrH0][pop][pop][Ring2][:2pyridine][:0propyl][Ring2][:0benzenediol][pop][Ring2][:1imidazole][pop][pop][:2pyrimidine][:2benzenediol][.][Fr][C][O][Co][Branch2][Branch1][Ring2][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][Ring2][O][Ring1][=Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][#C][N][C][Branch1][C][C][=C][C][Branch1][C][Fr][C][=C][Ring1][Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][C][&&][pcu],[:0benzenediol][:0sulfonic_acid][:3benzenealcohol][:0sulfonic_acid][C][Branch][N][pop][FrH0][pop][Ring1][C][:0benzenediol][Ring1][FrH0][pop][pop][Ring2][:2pyridine][:0propyl][Ring2][:0benzenediol][pop][Ring2][:1imidazole][pop][pop][:2pyrimidine][:2benzenediol],NC([Fr])c1c(OCc2c(O)cccc2O[Fr])cc(-c2ccnc(-n3ccnc3)c2)c(-c2ccc(O)cc2O)c1-c1c(O)cccc1O,"[-20.9993596612, 2.168693397462702]",pcu_N180_2b0fa38c,2b0fa38c
cds_N489_edge210337,[:0isocyanate][C][C][C][O][C][C][=C][C][=Branch][=C][S][C][=Branch][=C][Ring1][=C][Ring1][=Branch][pop][FrH0][pop][FrH0][pop][.][Fr][C][C][=C][C][N][Branch1][Ring2][C][=Ring1][=Branch1][Cu][Branch1][=C][N][C][=Ring1][=Branch1][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch2][Ring1][O][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][N][Ring1][P][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][Branch1][#C][C][N][Ring2][Ring1][#Branch2][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][=C][&&][cds],[:0isocyanate][C][C][C][O][C][C][=C][C][=Branch][=C][S][C][=Branch][=C][Ring1][=C][Ring1][=Branch][pop][FrH0][pop][FrH0][pop],O=C=NC1COCC=C2C([Fr])=CSC([Fr])=C21,"[-9.799667, 0.9322399]",[:0propyl][C][:2pyrimidine][Ring2][C][Branch][Cl][pop][:0imidazole][Ring1][:0propyl][pop][Ring1][:0pyrimidine][S][:0benzenediol][pop][:0benzenediol][:3pyrimidine][Ring2][FrH0][pop][pop][pop][:0pyridine][FrH0][pop][pop][pop][:0propyl][Ring2][:0benzenealcohol][:0benzenediol][:0benzenediol][Ring2][.][Fr][C][C][=C][C][N][Branch1][Ring2][C][=Ring1][=Branch1][Cu][Branch1][=C][N][C][=Ring1][=Branch1][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch2][Ring1][O][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][N][Ring1][P][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][Branch1][#C][C][N][Ring2][Ring1][#Branch2][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][=C][&&][cds],[:0propyl][C][:2pyrimidine][Ring2][C][Branch][Cl][pop][:0imidazole][Ring1][:0propyl][pop][Ring1][:0pyrimidine][S][:0benzenediol][pop][:0benzenediol][:3pyrimidine][Ring2][FrH0][pop][pop][pop][:0pyridine][FrH0][pop][pop][pop][:0propyl][Ring2][:0benzenealcohol][:0benzenediol][:0benzenediol][Ring2],CCCc1cnc(C(Cl)c2nc([Fr])c(-c3nc(-c4cc([Fr])ncn4)cc(-c4c(O)cccc4O)n3)n2CCC)nc1,"[-8.8489197219, 0.7965768190437258]",cds_N489_6038ba13,6038ba13
